,period,timedelta,dst,labels
56750,test_c,417 days 14:00:00,-2,low
56751,test_c,417 days 15:00:00,2,low
56752,test_c,417 days 16:00:00,3,low
56753,test_c,417 days 17:00:00,1,low
56754,test_c,417 days 18:00:00,3,low
56755,test_c,417 days 19:00:00,4,low
56756,test_c,417 days 20:00:00,3,low
56757,test_c,417 days 21:00:00,4,low
56758,test_c,417 days 22:00:00,3,low
56759,test_c,417 days 23:00:00,2,low
56760,test_c,418 days 00:00:00,0,low
56761,test_c,418 days 01:00:00,0,low
56762,test_c,418 days 02:00:00,-1,low
56763,test_c,418 days 03:00:00,0,low
56764,test_c,418 days 04:00:00,1,low
56765,test_c,418 days 05:00:00,2,low
56766,test_c,418 days 06:00:00,4,low
56767,test_c,418 days 07:00:00,3,low
56768,test_c,418 days 08:00:00,4,low
56769,test_c,418 days 09:00:00,5,low
56770,test_c,418 days 10:00:00,8,low
56771,test_c,418 days 11:00:00,8,low
56772,test_c,418 days 12:00:00,4,low
56773,test_c,418 days 13:00:00,6,low
56774,test_c,418 days 14:00:00,7,low
56775,test_c,418 days 15:00:00,6,low
56776,test_c,418 days 16:00:00,7,low
56777,test_c,418 days 17:00:00,8,low
56778,test_c,418 days 18:00:00,8,low
56779,test_c,418 days 19:00:00,7,low
56780,test_c,418 days 20:00:00,5,low
56781,test_c,418 days 21:00:00,1,low
56782,test_c,418 days 22:00:00,0,low
56783,test_c,418 days 23:00:00,2,low
56784,test_c,419 days 00:00:00,6,low
56785,test_c,419 days 01:00:00,7,low
56786,test_c,419 days 02:00:00,10,low
56787,test_c,419 days 03:00:00,12,low
56788,test_c,419 days 04:00:00,6,low
56789,test_c,419 days 05:00:00,-1,low
56790,test_c,419 days 06:00:00,-10,low
56791,test_c,419 days 07:00:00,-17,low
56792,test_c,419 days 08:00:00,-21,low
56793,test_c,419 days 09:00:00,-27,low
56794,test_c,419 days 10:00:00,-22,low
56795,test_c,419 days 11:00:00,-17,low
56796,test_c,419 days 12:00:00,-16,low
56797,test_c,419 days 13:00:00,-18,low
56798,test_c,419 days 14:00:00,-22,low
56799,test_c,419 days 15:00:00,-28,low
56800,test_c,419 days 16:00:00,-26,low
56801,test_c,419 days 17:00:00,-25,low
56802,test_c,419 days 18:00:00,-26,low
56803,test_c,419 days 19:00:00,-29,low
56804,test_c,419 days 20:00:00,-36,low
56805,test_c,419 days 21:00:00,-35,low
56806,test_c,419 days 22:00:00,-34,low
56807,test_c,419 days 23:00:00,-45,low
56808,test_c,420 days 00:00:00,-52,mid
56809,test_c,420 days 01:00:00,-52,mid
56810,test_c,420 days 02:00:00,-43,low
56811,test_c,420 days 03:00:00,-39,low
56812,test_c,420 days 04:00:00,-36,low
56813,test_c,420 days 05:00:00,-33,low
56814,test_c,420 days 06:00:00,-29,low
56815,test_c,420 days 07:00:00,-28,low
56816,test_c,420 days 08:00:00,-26,low
56817,test_c,420 days 09:00:00,-20,low
56818,test_c,420 days 10:00:00,-17,low
56819,test_c,420 days 11:00:00,-19,low
56820,test_c,420 days 12:00:00,-17,low
56821,test_c,420 days 13:00:00,-11,low
56822,test_c,420 days 14:00:00,-13,low
56823,test_c,420 days 15:00:00,-11,low
56824,test_c,420 days 16:00:00,-12,low
56825,test_c,420 days 17:00:00,-9,low
56826,test_c,420 days 18:00:00,-9,low
56827,test_c,420 days 19:00:00,-9,low
56828,test_c,420 days 20:00:00,-10,low
56829,test_c,420 days 21:00:00,-9,low
56830,test_c,420 days 22:00:00,-9,low
56831,test_c,420 days 23:00:00,-8,low
56832,test_c,421 days 00:00:00,-6,low
56833,test_c,421 days 01:00:00,-9,low
56834,test_c,421 days 02:00:00,-13,low
56835,test_c,421 days 03:00:00,-17,low
56836,test_c,421 days 04:00:00,-19,low
56837,test_c,421 days 05:00:00,-18,low
56838,test_c,421 days 06:00:00,-15,low
56839,test_c,421 days 07:00:00,-14,low
56840,test_c,421 days 08:00:00,-13,low
56841,test_c,421 days 09:00:00,-13,low
56842,test_c,421 days 10:00:00,-13,low
56843,test_c,421 days 11:00:00,-13,low
56844,test_c,421 days 12:00:00,-13,low
56845,test_c,421 days 13:00:00,-9,low
56846,test_c,421 days 14:00:00,-9,low
56847,test_c,421 days 15:00:00,-11,low
56848,test_c,421 days 16:00:00,-13,low
56849,test_c,421 days 17:00:00,-12,low
56850,test_c,421 days 18:00:00,-12,low
56851,test_c,421 days 19:00:00,-10,low
56852,test_c,421 days 20:00:00,-11,low
56853,test_c,421 days 21:00:00,-13,low
56854,test_c,421 days 22:00:00,-13,low
56855,test_c,421 days 23:00:00,-13,low
56856,test_c,422 days 00:00:00,-14,low
56857,test_c,422 days 01:00:00,-16,low
56858,test_c,422 days 02:00:00,-18,low
56859,test_c,422 days 03:00:00,-19,low
56860,test_c,422 days 04:00:00,-14,low
56861,test_c,422 days 05:00:00,-10,low
56862,test_c,422 days 06:00:00,-8,low
56863,test_c,422 days 07:00:00,-6,low
56864,test_c,422 days 08:00:00,-4,low
56865,test_c,422 days 09:00:00,-4,low
56866,test_c,422 days 10:00:00,-6,low
56867,test_c,422 days 11:00:00,-6,low
56868,test_c,422 days 12:00:00,-4,low
56869,test_c,422 days 13:00:00,-2,low
56870,test_c,422 days 14:00:00,-2,low
56871,test_c,422 days 15:00:00,-2,low
56872,test_c,422 days 16:00:00,-1,low
56873,test_c,422 days 17:00:00,-1,low
56874,test_c,422 days 18:00:00,1,low
56875,test_c,422 days 19:00:00,5,low
56876,test_c,422 days 20:00:00,3,low
56877,test_c,422 days 21:00:00,1,low
56878,test_c,422 days 22:00:00,0,low
56879,test_c,422 days 23:00:00,-3,low
56880,test_c,423 days 00:00:00,-8,low
56881,test_c,423 days 01:00:00,-15,low
56882,test_c,423 days 02:00:00,-14,low
56883,test_c,423 days 03:00:00,-13,low
56884,test_c,423 days 04:00:00,-12,low
56885,test_c,423 days 05:00:00,-9,low
56886,test_c,423 days 06:00:00,-5,low
56887,test_c,423 days 07:00:00,-3,low
56888,test_c,423 days 08:00:00,-2,low
56889,test_c,423 days 09:00:00,-2,low
56890,test_c,423 days 10:00:00,-3,low
56891,test_c,423 days 11:00:00,-6,low
56892,test_c,423 days 12:00:00,-5,low
56893,test_c,423 days 13:00:00,-3,low
56894,test_c,423 days 14:00:00,-3,low
56895,test_c,423 days 15:00:00,-5,low
56896,test_c,423 days 16:00:00,-5,low
56897,test_c,423 days 17:00:00,-8,low
56898,test_c,423 days 18:00:00,-8,low
56899,test_c,423 days 19:00:00,-4,low
56900,test_c,423 days 20:00:00,-5,low
56901,test_c,423 days 21:00:00,-4,low
56902,test_c,423 days 22:00:00,-5,low
56903,test_c,423 days 23:00:00,-5,low
56904,test_c,424 days 00:00:00,-6,low
56905,test_c,424 days 01:00:00,-9,low
56906,test_c,424 days 02:00:00,-12,low
56907,test_c,424 days 03:00:00,-10,low
56908,test_c,424 days 04:00:00,-8,low
56909,test_c,424 days 05:00:00,-4,low
56910,test_c,424 days 06:00:00,-3,low
56911,test_c,424 days 07:00:00,-2,low
56912,test_c,424 days 08:00:00,0,low
56913,test_c,424 days 09:00:00,1,low
56914,test_c,424 days 10:00:00,0,low
56915,test_c,424 days 11:00:00,-2,low
56916,test_c,424 days 12:00:00,-6,low
56917,test_c,424 days 13:00:00,-6,low
56918,test_c,424 days 14:00:00,-5,low
56919,test_c,424 days 15:00:00,-3,low
56920,test_c,424 days 16:00:00,0,low
56921,test_c,424 days 17:00:00,2,low
56922,test_c,424 days 18:00:00,5,low
56923,test_c,424 days 19:00:00,2,low
56924,test_c,424 days 20:00:00,1,low
56925,test_c,424 days 21:00:00,-2,low
56926,test_c,424 days 22:00:00,-3,low
56927,test_c,424 days 23:00:00,-2,low
56928,test_c,425 days 00:00:00,-4,low
56929,test_c,425 days 01:00:00,-2,low
56930,test_c,425 days 02:00:00,0,low
56931,test_c,425 days 03:00:00,2,low
56932,test_c,425 days 04:00:00,3,low
56933,test_c,425 days 05:00:00,3,low
56934,test_c,425 days 06:00:00,0,low
56935,test_c,425 days 07:00:00,-4,low
56936,test_c,425 days 08:00:00,-8,low
56937,test_c,425 days 09:00:00,-6,low
56938,test_c,425 days 10:00:00,-6,low
56939,test_c,425 days 11:00:00,-6,low
56940,test_c,425 days 12:00:00,-6,low
56941,test_c,425 days 13:00:00,-8,low
56942,test_c,425 days 14:00:00,-6,low
56943,test_c,425 days 15:00:00,-7,low
56944,test_c,425 days 16:00:00,-6,low
56945,test_c,425 days 17:00:00,-7,low
56946,test_c,425 days 18:00:00,-5,low
56947,test_c,425 days 19:00:00,-2,low
56948,test_c,425 days 20:00:00,-4,low
56949,test_c,425 days 21:00:00,-6,low
56950,test_c,425 days 22:00:00,-6,low
56951,test_c,425 days 23:00:00,-8,low
56952,test_c,426 days 00:00:00,-10,low
56953,test_c,426 days 01:00:00,-10,low
56954,test_c,426 days 02:00:00,-8,low
56955,test_c,426 days 03:00:00,-4,low
56956,test_c,426 days 04:00:00,-2,low
56957,test_c,426 days 05:00:00,-1,low
56958,test_c,426 days 06:00:00,0,low
56959,test_c,426 days 07:00:00,4,low
56960,test_c,426 days 08:00:00,7,low
56961,test_c,426 days 09:00:00,5,low
56962,test_c,426 days 10:00:00,4,low
56963,test_c,426 days 11:00:00,3,low
56964,test_c,426 days 12:00:00,0,low
56965,test_c,426 days 13:00:00,-4,low
56966,test_c,426 days 14:00:00,-4,low
56967,test_c,426 days 15:00:00,-3,low
56968,test_c,426 days 16:00:00,-3,low
56969,test_c,426 days 17:00:00,-3,low
56970,test_c,426 days 18:00:00,-2,low
56971,test_c,426 days 19:00:00,0,low
56972,test_c,426 days 20:00:00,0,low
56973,test_c,426 days 21:00:00,1,low
56974,test_c,426 days 22:00:00,1,low
56975,test_c,426 days 23:00:00,-1,low
56976,test_c,427 days 00:00:00,7,low
56977,test_c,427 days 01:00:00,4,low
56978,test_c,427 days 02:00:00,1,low
56979,test_c,427 days 03:00:00,5,low
56980,test_c,427 days 04:00:00,7,low
56981,test_c,427 days 05:00:00,7,low
56982,test_c,427 days 06:00:00,7,low
56983,test_c,427 days 07:00:00,6,low
56984,test_c,427 days 08:00:00,5,low
56985,test_c,427 days 09:00:00,7,low
56986,test_c,427 days 10:00:00,9,low
56987,test_c,427 days 11:00:00,10,low
56988,test_c,427 days 12:00:00,14,low
56989,test_c,427 days 13:00:00,15,low
56990,test_c,427 days 14:00:00,15,low
56991,test_c,427 days 15:00:00,16,low
56992,test_c,427 days 16:00:00,16,low
56993,test_c,427 days 17:00:00,18,low
56994,test_c,427 days 18:00:00,19,low
56995,test_c,427 days 19:00:00,21,low
56996,test_c,427 days 20:00:00,21,low
56997,test_c,427 days 21:00:00,18,low
56998,test_c,427 days 22:00:00,19,low
56999,test_c,427 days 23:00:00,23,low
57000,test_c,428 days 00:00:00,26,low
57001,test_c,428 days 01:00:00,24,low
57002,test_c,428 days 02:00:00,18,low
57003,test_c,428 days 03:00:00,15,low
57004,test_c,428 days 04:00:00,14,low
57005,test_c,428 days 05:00:00,19,low
57006,test_c,428 days 06:00:00,26,low
57007,test_c,428 days 07:00:00,22,low
57008,test_c,428 days 08:00:00,27,low
57009,test_c,428 days 09:00:00,30,low
57010,test_c,428 days 10:00:00,29,low
57011,test_c,428 days 11:00:00,20,low
57012,test_c,428 days 12:00:00,5,low
57013,test_c,428 days 13:00:00,-6,low
57014,test_c,428 days 14:00:00,-4,low
57015,test_c,428 days 15:00:00,-7,low
57016,test_c,428 days 16:00:00,-6,low
57017,test_c,428 days 17:00:00,1,low
57018,test_c,428 days 18:00:00,9,low
57019,test_c,428 days 19:00:00,12,low
57020,test_c,428 days 20:00:00,16,low
57021,test_c,428 days 21:00:00,5,low
57022,test_c,428 days 22:00:00,-1,low
57023,test_c,428 days 23:00:00,4,low
57024,test_c,429 days 00:00:00,6,low
57025,test_c,429 days 01:00:00,7,low
57026,test_c,429 days 02:00:00,6,low
57027,test_c,429 days 03:00:00,-11,low
57028,test_c,429 days 04:00:00,-10,low
57029,test_c,429 days 05:00:00,-8,low
57030,test_c,429 days 06:00:00,-14,low
57031,test_c,429 days 07:00:00,-12,low
57032,test_c,429 days 08:00:00,-20,low
57033,test_c,429 days 09:00:00,-22,low
57034,test_c,429 days 10:00:00,-10,low
57035,test_c,429 days 11:00:00,-5,low
57036,test_c,429 days 12:00:00,0,low
57037,test_c,429 days 13:00:00,0,low
57038,test_c,429 days 14:00:00,0,low
57039,test_c,429 days 15:00:00,0,low
57040,test_c,429 days 16:00:00,4,low
57041,test_c,429 days 17:00:00,1,low
57042,test_c,429 days 18:00:00,-5,low
57043,test_c,429 days 19:00:00,-8,low
57044,test_c,429 days 20:00:00,-8,low
57045,test_c,429 days 21:00:00,-7,low
57046,test_c,429 days 22:00:00,-12,low
57047,test_c,429 days 23:00:00,-9,low
57048,test_c,430 days 00:00:00,-6,low
57049,test_c,430 days 01:00:00,-5,low
57050,test_c,430 days 02:00:00,-10,low
57051,test_c,430 days 03:00:00,-14,low
57052,test_c,430 days 04:00:00,-11,low
57053,test_c,430 days 05:00:00,-7,low
57054,test_c,430 days 06:00:00,-4,low
57055,test_c,430 days 07:00:00,-3,low
57056,test_c,430 days 08:00:00,-2,low
57057,test_c,430 days 09:00:00,-1,low
57058,test_c,430 days 10:00:00,-1,low
57059,test_c,430 days 11:00:00,3,low
57060,test_c,430 days 12:00:00,3,low
57061,test_c,430 days 13:00:00,2,low
57062,test_c,430 days 14:00:00,3,low
57063,test_c,430 days 15:00:00,5,low
57064,test_c,430 days 16:00:00,7,low
57065,test_c,430 days 17:00:00,5,low
57066,test_c,430 days 18:00:00,5,low
57067,test_c,430 days 19:00:00,2,low
57068,test_c,430 days 20:00:00,-2,low
57069,test_c,430 days 21:00:00,0,low
57070,test_c,430 days 22:00:00,-3,low
57071,test_c,430 days 23:00:00,-5,low
57072,test_c,431 days 00:00:00,-3,low
57073,test_c,431 days 01:00:00,1,low
57074,test_c,431 days 02:00:00,-3,low
57075,test_c,431 days 03:00:00,-4,low
57076,test_c,431 days 04:00:00,-3,low
57077,test_c,431 days 05:00:00,-6,low
57078,test_c,431 days 06:00:00,-5,low
57079,test_c,431 days 07:00:00,-4,low
57080,test_c,431 days 08:00:00,-3,low
57081,test_c,431 days 09:00:00,-2,low
57082,test_c,431 days 10:00:00,-3,low
57083,test_c,431 days 11:00:00,-1,low
57084,test_c,431 days 12:00:00,1,low
57085,test_c,431 days 13:00:00,1,low
57086,test_c,431 days 14:00:00,4,low
57087,test_c,431 days 15:00:00,6,low
57088,test_c,431 days 16:00:00,5,low
57089,test_c,431 days 17:00:00,3,low
57090,test_c,431 days 18:00:00,4,low
57091,test_c,431 days 19:00:00,2,low
57092,test_c,431 days 20:00:00,3,low
57093,test_c,431 days 21:00:00,2,low
57094,test_c,431 days 22:00:00,-4,low
57095,test_c,431 days 23:00:00,-7,low
57096,test_c,432 days 00:00:00,-7,low
57097,test_c,432 days 01:00:00,-7,low
57098,test_c,432 days 02:00:00,-5,low
57099,test_c,432 days 03:00:00,1,low
57100,test_c,432 days 04:00:00,6,low
57101,test_c,432 days 05:00:00,9,low
57102,test_c,432 days 06:00:00,9,low
57103,test_c,432 days 07:00:00,7,low
57104,test_c,432 days 08:00:00,6,low
57105,test_c,432 days 09:00:00,4,low
57106,test_c,432 days 10:00:00,5,low
57107,test_c,432 days 11:00:00,6,low
57108,test_c,432 days 12:00:00,5,low
57109,test_c,432 days 13:00:00,0,low
57110,test_c,432 days 14:00:00,1,low
57111,test_c,432 days 15:00:00,2,low
57112,test_c,432 days 16:00:00,0,low
57113,test_c,432 days 17:00:00,-2,low
57114,test_c,432 days 18:00:00,-4,low
57115,test_c,432 days 19:00:00,-2,low
57116,test_c,432 days 20:00:00,4,low
57117,test_c,432 days 21:00:00,2,low
57118,test_c,432 days 22:00:00,-5,low
57119,test_c,432 days 23:00:00,-7,low
57120,test_c,433 days 00:00:00,-5,low
57121,test_c,433 days 01:00:00,-6,low
57122,test_c,433 days 02:00:00,-6,low
57123,test_c,433 days 03:00:00,-5,low
57124,test_c,433 days 04:00:00,-5,low
57125,test_c,433 days 05:00:00,-2,low
57126,test_c,433 days 06:00:00,3,low
57127,test_c,433 days 07:00:00,5,low
57128,test_c,433 days 08:00:00,5,low
57129,test_c,433 days 09:00:00,6,low
57130,test_c,433 days 10:00:00,6,low
57131,test_c,433 days 11:00:00,10,low
57132,test_c,433 days 12:00:00,12,low
57133,test_c,433 days 13:00:00,13,low
57134,test_c,433 days 14:00:00,13,low
57135,test_c,433 days 15:00:00,11,low
57136,test_c,433 days 16:00:00,8,low
57137,test_c,433 days 17:00:00,8,low
57138,test_c,433 days 18:00:00,9,low
57139,test_c,433 days 19:00:00,9,low
57140,test_c,433 days 20:00:00,9,low
57141,test_c,433 days 21:00:00,6,low
57142,test_c,433 days 22:00:00,5,low
57143,test_c,433 days 23:00:00,7,low
57144,test_c,434 days 00:00:00,5,low
57145,test_c,434 days 01:00:00,2,low
57146,test_c,434 days 02:00:00,4,low
57147,test_c,434 days 03:00:00,4,low
57148,test_c,434 days 04:00:00,4,low
57149,test_c,434 days 05:00:00,3,low
57150,test_c,434 days 06:00:00,0,low
57151,test_c,434 days 07:00:00,-2,low
57152,test_c,434 days 08:00:00,-3,low
57153,test_c,434 days 09:00:00,1,low
57154,test_c,434 days 10:00:00,3,low
57155,test_c,434 days 11:00:00,4,low
57156,test_c,434 days 12:00:00,0,low
57157,test_c,434 days 13:00:00,0,low
57158,test_c,434 days 14:00:00,1,low
57159,test_c,434 days 15:00:00,-2,low
57160,test_c,434 days 16:00:00,-4,low
57161,test_c,434 days 17:00:00,-3,low
57162,test_c,434 days 18:00:00,-4,low
57163,test_c,434 days 19:00:00,-3,low
57164,test_c,434 days 20:00:00,2,low
57165,test_c,434 days 21:00:00,6,low
57166,test_c,434 days 22:00:00,7,low
57167,test_c,434 days 23:00:00,6,low
57168,test_c,435 days 00:00:00,4,low
57169,test_c,435 days 01:00:00,1,low
57170,test_c,435 days 02:00:00,-1,low
57171,test_c,435 days 03:00:00,0,low
57172,test_c,435 days 04:00:00,1,low
57173,test_c,435 days 05:00:00,2,low
57174,test_c,435 days 06:00:00,6,low
57175,test_c,435 days 07:00:00,7,low
57176,test_c,435 days 08:00:00,5,low
57177,test_c,435 days 09:00:00,2,low
57178,test_c,435 days 10:00:00,0,low
57179,test_c,435 days 11:00:00,-1,low
57180,test_c,435 days 12:00:00,0,low
57181,test_c,435 days 13:00:00,0,low
57182,test_c,435 days 14:00:00,2,low
57183,test_c,435 days 15:00:00,4,low
57184,test_c,435 days 16:00:00,4,low
57185,test_c,435 days 17:00:00,4,low
57186,test_c,435 days 18:00:00,4,low
57187,test_c,435 days 19:00:00,8,low
57188,test_c,435 days 20:00:00,12,low
57189,test_c,435 days 21:00:00,13,low
57190,test_c,435 days 22:00:00,13,low
57191,test_c,435 days 23:00:00,14,low
57192,test_c,436 days 00:00:00,11,low
57193,test_c,436 days 01:00:00,12,low
57194,test_c,436 days 02:00:00,13,low
57195,test_c,436 days 03:00:00,12,low
57196,test_c,436 days 04:00:00,9,low
57197,test_c,436 days 05:00:00,8,low
57198,test_c,436 days 06:00:00,5,low
57199,test_c,436 days 07:00:00,3,low
57200,test_c,436 days 08:00:00,2,low
57201,test_c,436 days 09:00:00,1,low
57202,test_c,436 days 10:00:00,2,low
57203,test_c,436 days 11:00:00,4,low
57204,test_c,436 days 12:00:00,3,low
57205,test_c,436 days 13:00:00,3,low
57206,test_c,436 days 14:00:00,7,low
57207,test_c,436 days 15:00:00,9,low
57208,test_c,436 days 16:00:00,7,low
57209,test_c,436 days 17:00:00,4,low
57210,test_c,436 days 18:00:00,8,low
57211,test_c,436 days 19:00:00,7,low
57212,test_c,436 days 20:00:00,12,low
57213,test_c,436 days 21:00:00,8,low
57214,test_c,436 days 22:00:00,9,low
57215,test_c,436 days 23:00:00,5,low
57216,test_c,437 days 00:00:00,10,low
57217,test_c,437 days 01:00:00,8,low
57218,test_c,437 days 02:00:00,5,low
57219,test_c,437 days 03:00:00,2,low
57220,test_c,437 days 04:00:00,1,low
57221,test_c,437 days 05:00:00,2,low
57222,test_c,437 days 06:00:00,4,low
57223,test_c,437 days 07:00:00,5,low
57224,test_c,437 days 08:00:00,4,low
57225,test_c,437 days 09:00:00,4,low
57226,test_c,437 days 10:00:00,6,low
57227,test_c,437 days 11:00:00,5,low
57228,test_c,437 days 12:00:00,2,low
57229,test_c,437 days 13:00:00,8,low
57230,test_c,437 days 14:00:00,10,low
57231,test_c,437 days 15:00:00,10,low
57232,test_c,437 days 16:00:00,9,low
57233,test_c,437 days 17:00:00,9,low
57234,test_c,437 days 18:00:00,12,low
57235,test_c,437 days 19:00:00,11,low
57236,test_c,437 days 20:00:00,10,low
57237,test_c,437 days 21:00:00,12,low
57238,test_c,437 days 22:00:00,15,low
57239,test_c,437 days 23:00:00,18,low
57240,test_c,438 days 00:00:00,17,low
57241,test_c,438 days 01:00:00,17,low
57242,test_c,438 days 02:00:00,15,low
57243,test_c,438 days 03:00:00,17,low
57244,test_c,438 days 04:00:00,14,low
57245,test_c,438 days 05:00:00,7,low
57246,test_c,438 days 06:00:00,10,low
57247,test_c,438 days 07:00:00,9,low
57248,test_c,438 days 08:00:00,7,low
57249,test_c,438 days 09:00:00,8,low
57250,test_c,438 days 10:00:00,10,low
57251,test_c,438 days 11:00:00,11,low
57252,test_c,438 days 12:00:00,12,low
57253,test_c,438 days 13:00:00,14,low
57254,test_c,438 days 14:00:00,15,low
57255,test_c,438 days 15:00:00,16,low
57256,test_c,438 days 16:00:00,16,low
57257,test_c,438 days 17:00:00,14,low
57258,test_c,438 days 18:00:00,12,low
57259,test_c,438 days 19:00:00,12,low
57260,test_c,438 days 20:00:00,14,low
57261,test_c,438 days 21:00:00,11,low
57262,test_c,438 days 22:00:00,13,low
57263,test_c,438 days 23:00:00,11,low
57264,test_c,439 days 00:00:00,9,low
57265,test_c,439 days 01:00:00,8,low
57266,test_c,439 days 02:00:00,5,low
57267,test_c,439 days 03:00:00,5,low
57268,test_c,439 days 04:00:00,7,low
57269,test_c,439 days 05:00:00,7,low
57270,test_c,439 days 06:00:00,12,low
57271,test_c,439 days 07:00:00,15,low
57272,test_c,439 days 08:00:00,14,low
57273,test_c,439 days 09:00:00,11,low
57274,test_c,439 days 10:00:00,11,low
57275,test_c,439 days 11:00:00,10,low
57276,test_c,439 days 12:00:00,10,low
57277,test_c,439 days 13:00:00,10,low
57278,test_c,439 days 14:00:00,11,low
57279,test_c,439 days 15:00:00,12,low
57280,test_c,439 days 16:00:00,11,low
57281,test_c,439 days 17:00:00,9,low
57282,test_c,439 days 18:00:00,4,low
57283,test_c,439 days 19:00:00,7,low
57284,test_c,439 days 20:00:00,5,low
57285,test_c,439 days 21:00:00,4,low
57286,test_c,439 days 22:00:00,3,low
57287,test_c,439 days 23:00:00,3,low
57288,test_c,440 days 00:00:00,5,low
57289,test_c,440 days 01:00:00,10,low
57290,test_c,440 days 02:00:00,14,low
57291,test_c,440 days 03:00:00,12,low
57292,test_c,440 days 04:00:00,9,low
57293,test_c,440 days 05:00:00,8,low
57294,test_c,440 days 06:00:00,11,low
57295,test_c,440 days 07:00:00,10,low
